   redshift            theoretical_distance
      0.91548310       5925.2534
      0.91568314       5926.8514
      0.91588318       5928.4495
      0.91608322       5930.0477
      0.91628326       5931.6460
      0.91648330       5933.2444
      0.91668334       5934.8428
      0.91688338       5936.4414
      0.91708342       5938.0400
      0.91728346       5939.6387
      0.91748350       5941.2376
      0.91768354       5942.8365
      0.91788358       5944.4355
      0.91808362       5946.0345
      0.91828366       5947.6337
      0.91848370       5949.2330
      0.91868374       5950.8323
      0.91888378       5952.4318
      0.91908382       5954.0313
      0.91928386       5955.6309
      0.91948390       5957.2306
      0.91968394       5958.8304
      0.91988398       5960.4303
      0.92008402       5962.0303
      0.92028406       5963.6304
      0.92048410       5965.2305
      0.92068414       5966.8307
      0.92088418       5968.4311
      0.92108422       5970.0315
      0.92128426       5971.6320
      0.92148430       5973.2326
      0.92168434       5974.8333
      0.92188438       5976.4341
      0.92208442       5978.0349
      0.92228446       5979.6359
      0.92248450       5981.2369
      0.92268454       5982.8381
      0.92288458       5984.4393
      0.92308462       5986.0406
      0.92328466       5987.6420
      0.92348470       5989.2435
      0.92368474       5990.8450
      0.92388478       5992.4467
      0.92408482       5994.0484
      0.92428486       5995.6503
      0.92448490       5997.2522
      0.92468494       5998.8542
      0.92488498       6000.4563
      0.92508502       6002.0585
      0.92528506       6003.6608
      0.92548510       6005.2632
      0.92568514       6006.8656
      0.92588518       6008.4682
      0.92608522       6010.0708
      0.92628526       6011.6735
      0.92648530       6013.2763
      0.92668534       6014.8792
      0.92688538       6016.4822
      0.92708542       6018.0853
      0.92728546       6019.6885
      0.92748550       6021.2917
      0.92768554       6022.8951
      0.92788558       6024.4985
      0.92808562       6026.1020
      0.92828566       6027.7056
      0.92848570       6029.3093
      0.92868574       6030.9131
      0.92888578       6032.5170
      0.92908582       6034.1209
      0.92928586       6035.7250
      0.92948590       6037.3291
      0.92968594       6038.9333
      0.92988598       6040.5376
      0.93008602       6042.1420
      0.93028606       6043.7465
      0.93048610       6045.3511
      0.93068614       6046.9557
      0.93088618       6048.5605
      0.93108622       6050.1653
      0.93128626       6051.7702
      0.93148630       6053.3753
      0.93168634       6054.9804
      0.93188638       6056.5856
      0.93208642       6058.1908
      0.93228646       6059.7962
      0.93248650       6061.4016
      0.93268654       6063.0072
      0.93288658       6064.6128
      0.93308662       6066.2185
      0.93328666       6067.8243
      0.93348670       6069.4302
      0.93368674       6071.0362
      0.93388678       6072.6423
      0.93408682       6074.2484
      0.93428686       6075.8547
      0.93448690       6077.4610
      0.93468694       6079.0674
      0.93488698       6080.6739
      0.93508702       6082.2805
      0.93528706       6083.8872
      0.93548710       6085.4939
      0.93568714       6087.1008
      0.93588718       6088.7077
      0.93608722       6090.3148
      0.93628726       6091.9219
      0.93648730       6093.5291
      0.93668734       6095.1364
      0.93688738       6096.7437
      0.93708742       6098.3512
      0.93728746       6099.9588
      0.93748750       6101.5664
      0.93768754       6103.1741
      0.93788758       6104.7819
      0.93808762       6106.3898
      0.93828766       6107.9978
      0.93848770       6109.6059
      0.93868774       6111.2141
      0.93888778       6112.8223
      0.93908782       6114.4306
      0.93928786       6116.0391
      0.93948790       6117.6476
      0.93968794       6119.2562
      0.93988798       6120.8649
      0.94008802       6122.4736
      0.94028806       6124.0825
      0.94048810       6125.6914
      0.94068814       6127.3005
      0.94088818       6128.9096
      0.94108822       6130.5188
      0.94128826       6132.1281
      0.94148830       6133.7375
      0.94168834       6135.3469
      0.94188838       6136.9565
      0.94208842       6138.5661
      0.94228846       6140.1759
      0.94248850       6141.7857
      0.94268854       6143.3956
      0.94288858       6145.0056
      0.94308862       6146.6156
      0.94328866       6148.2258
      0.94348870       6149.8361
      0.94368874       6151.4464
      0.94388878       6153.0568
      0.94408882       6154.6673
      0.94428886       6156.2779
      0.94448890       6157.8886
      0.94468894       6159.4994
      0.94488898       6161.1102
      0.94508902       6162.7212
      0.94528906       6164.3322
      0.94548910       6165.9433
      0.94568914       6167.5545
      0.94588918       6169.1658
      0.94608922       6170.7772
      0.94628926       6172.3886
      0.94648930       6174.0002
      0.94668934       6175.6118
      0.94688938       6177.2235
      0.94708942       6178.8353
      0.94728946       6180.4472
      0.94748950       6182.0592
      0.94768954       6183.6713
      0.94788958       6185.2834
      0.94808962       6186.8957
      0.94828966       6188.5080
      0.94848970       6190.1204
      0.94868974       6191.7329
      0.94888978       6193.3455
      0.94908982       6194.9581
      0.94928986       6196.5709
      0.94948990       6198.1837
      0.94968994       6199.7967
      0.94988998       6201.4097
      0.95009002       6203.0228
      0.95029006       6204.6360
      0.95049010       6206.2492
      0.95069014       6207.8626
      0.95089018       6209.4760
      0.95109022       6211.0896
      0.95129026       6212.7032
      0.95149030       6214.3169
      0.95169034       6215.9307
      0.95189038       6217.5446
      0.95209042       6219.1585
      0.95229046       6220.7726
      0.95249050       6222.3867
      0.95269054       6224.0009
      0.95289058       6225.6152
      0.95309062       6227.2296
      0.95329066       6228.8441
      0.95349070       6230.4586
      0.95369074       6232.0733
      0.95389078       6233.6880
      0.95409082       6235.3028
      0.95429086       6236.9177
      0.95449090       6238.5327
      0.95469094       6240.1478
      0.95489098       6241.7630
      0.95509102       6243.3782
      0.95529106       6244.9935
      0.95549110       6246.6089
      0.95569114       6248.2245
      0.95589118       6249.8400
      0.95609122       6251.4557
      0.95629126       6253.0715
      0.95649130       6254.6873
      0.95669134       6256.3032
      0.95689138       6257.9193
      0.95709142       6259.5354
      0.95729146       6261.1516
      0.95749150       6262.7678
      0.95769154       6264.3842
      0.95789158       6266.0006
      0.95809162       6267.6172
      0.95829166       6269.2338
      0.95849170       6270.8505
      0.95869174       6272.4672
      0.95889178       6274.0841
      0.95909182       6275.7011
      0.95929186       6277.3181
      0.95949190       6278.9352
      0.95969194       6280.5524
      0.95989198       6282.1697
      0.96009202       6283.7871
      0.96029206       6285.4046
      0.96049210       6287.0221
      0.96069214       6288.6398
      0.96089218       6290.2575
      0.96109222       6291.8753
      0.96129226       6293.4932
      0.96149230       6295.1112
      0.96169234       6296.7292
      0.96189238       6298.3474
      0.96209242       6299.9656
      0.96229246       6301.5839
      0.96249250       6303.2023
      0.96269254       6304.8208
      0.96289258       6306.4394
      0.96309262       6308.0580
      0.96329266       6309.6768
      0.96349270       6311.2956
      0.96369274       6312.9145
      0.96389278       6314.5335
      0.96409282       6316.1526
      0.96429286       6317.7718
      0.96449290       6319.3910
      0.96469294       6321.0104
      0.96489298       6322.6298
      0.96509302       6324.2493
      0.96529306       6325.8689
      0.96549310       6327.4885
      0.96569314       6329.1083
      0.96589318       6330.7281
      0.96609322       6332.3481
      0.96629326       6333.9681
      0.96649330       6335.5882
      0.96669334       6337.2084
      0.96689338       6338.8286
      0.96709342       6340.4490
      0.96729346       6342.0694
      0.96749350       6343.6899
      0.96769354       6345.3105
      0.96789358       6346.9312
      0.96809362       6348.5520
      0.96829366       6350.1729
      0.96849370       6351.7938
      0.96869374       6353.4148
      0.96889378       6355.0359
      0.96909382       6356.6571
      0.96929386       6358.2784
      0.96949390       6359.8998
      0.96969394       6361.5212
      0.96989398       6363.1428
      0.97009402       6364.7644
      0.97029406       6366.3861
      0.97049410       6368.0079
      0.97069414       6369.6297
      0.97089418       6371.2517
      0.97109422       6372.8737
      0.97129426       6374.4958
      0.97149430       6376.1180
      0.97169434       6377.7403
      0.97189438       6379.3627
      0.97209442       6380.9852
      0.97229446       6382.6077
      0.97249450       6384.2303
      0.97269454       6385.8530
      0.97289458       6387.4758
      0.97309462       6389.0987
      0.97329466       6390.7217
      0.97349470       6392.3447
      0.97369474       6393.9679
      0.97389478       6395.5911
      0.97409482       6397.2144
      0.97429486       6398.8378
      0.97449490       6400.4612
      0.97469494       6402.0848
      0.97489498       6403.7084
      0.97509502       6405.3321
      0.97529506       6406.9559
      0.97549510       6408.5798
      0.97569514       6410.2038
      0.97589518       6411.8278
      0.97609522       6413.4520
      0.97629526       6415.0762
      0.97649530       6416.7005
      0.97669534       6418.3249
      0.97689538       6419.9493
      0.97709542       6421.5739
      0.97729546       6423.1985
      0.97749550       6424.8233
      0.97769554       6426.4481
      0.97789558       6428.0730
      0.97809562       6429.6979
      0.97829566       6431.3230
      0.97849570       6432.9481
      0.97869574       6434.5734
      0.97889578       6436.1987
      0.97909582       6437.8240
      0.97929586       6439.4495
      0.97949590       6441.0751
      0.97969594       6442.7007
      0.97989598       6444.3264
      0.98009602       6445.9523
      0.98029606       6447.5781
      0.98049610       6449.2041
      0.98069614       6450.8302
      0.98089618       6452.4563
      0.98109622       6454.0825
      0.98129626       6455.7088
      0.98149630       6457.3352
      0.98169634       6458.9617
      0.98189638       6460.5883
      0.98209642       6462.2149
      0.98229646       6463.8416
      0.98249650       6465.4684
      0.98269654       6467.0953
      0.98289658       6468.7223
      0.98309662       6470.3494
      0.98329666       6471.9765
      0.98349670       6473.6037
      0.98369674       6475.2310
      0.98389678       6476.8584
      0.98409682       6478.4859
      0.98429686       6480.1134
      0.98449690       6481.7411
      0.98469694       6483.3688
      0.98489698       6484.9966
      0.98509702       6486.6245
      0.98529706       6488.2525
      0.98549710       6489.8805
      0.98569714       6491.5086
      0.98589718       6493.1369
      0.98609722       6494.7652
      0.98629726       6496.3935
      0.98649730       6498.0220
      0.98669734       6499.6506
      0.98689738       6501.2792
      0.98709742       6502.9079
      0.98729746       6504.5367
      0.98749750       6506.1656
      0.98769754       6507.7946
      0.98789758       6509.4236
      0.98809762       6511.0527
      0.98829766       6512.6819
      0.98849770       6514.3112
      0.98869774       6515.9406
      0.98889778       6517.5701
      0.98909782       6519.1996
      0.98929786       6520.8292
      0.98949790       6522.4589
      0.98969794       6524.0887
      0.98989798       6525.7186
      0.99009802       6527.3486
      0.99029806       6528.9786
      0.99049810       6530.6087
      0.99069814       6532.2389
      0.99089818       6533.8692
      0.99109822       6535.4996
      0.99129826       6537.1300
      0.99149830       6538.7605
      0.99169834       6540.3912
      0.99189838       6542.0219
      0.99209842       6543.6526
      0.99229846       6545.2835
      0.99249850       6546.9144
      0.99269854       6548.5455
      0.99289858       6550.1766
      0.99309862       6551.8078
      0.99329866       6553.4390
      0.99349870       6555.0704
      0.99369874       6556.7018
      0.99389878       6558.3333
      0.99409882       6559.9649
      0.99429886       6561.5966
      0.99449890       6563.2284
      0.99469894       6564.8602
      0.99489898       6566.4922
      0.99509902       6568.1242
      0.99529906       6569.7563
      0.99549910       6571.3884
      0.99569914       6573.0207
      0.99589918       6574.6530
      0.99609922       6576.2855
      0.99629926       6577.9180
      0.99649930       6579.5505
      0.99669934       6581.1832
      0.99689938       6582.8160
      0.99709942       6584.4488
      0.99729946       6586.0817
      0.99749950       6587.7147
      0.99769954       6589.3478
      0.99789958       6590.9809
      0.99809962       6592.6142
      0.99829966       6594.2475
      0.99849970       6595.8809
      0.99869974       6597.5144
      0.99889978       6599.1480
      0.99909982       6600.7816
      0.99929986       6602.4153
      0.99949990       6604.0492
      0.99969994       6605.6830
      0.99989998       6607.3170
       1.0001000       6608.9511
       1.0003001       6610.5852
       1.0005001       6612.2194
       1.0007001       6613.8537
       1.0009002       6615.4881
       1.0011002       6617.1226
       1.0013003       6618.7571
       1.0015003       6620.3918
       1.0017003       6622.0265
       1.0019004       6623.6613
       1.0021004       6625.2961
       1.0023005       6626.9311
       1.0025005       6628.5661
       1.0027005       6630.2012
       1.0029006       6631.8364
       1.0031006       6633.4717
       1.0033007       6635.1071
       1.0035007       6636.7425
       1.0037007       6638.3781
       1.0039008       6640.0137
       1.0041008       6641.6493
       1.0043009       6643.2851
       1.0045009       6644.9210
       1.0047009       6646.5569
       1.0049010       6648.1929
       1.0051010       6649.8290
       1.0053011       6651.4652
       1.0055011       6653.1014
       1.0057011       6654.7378
       1.0059012       6656.3742
       1.0061012       6658.0107
       1.0063013       6659.6473
       1.0065013       6661.2839
       1.0067013       6662.9207
       1.0069014       6664.5575
       1.0071014       6666.1944
       1.0073015       6667.8314
       1.0075015       6669.4684
       1.0077015       6671.1056
       1.0079016       6672.7428
       1.0081016       6674.3801
       1.0083017       6676.0175
       1.0085017       6677.6550
       1.0087017       6679.2925
       1.0089018       6680.9302
       1.0091018       6682.5679
       1.0093019       6684.2057
       1.0095019       6685.8436
       1.0097019       6687.4815
       1.0099020       6689.1196
       1.0101020       6690.7577
       1.0103021       6692.3959
       1.0105021       6694.0341
       1.0107021       6695.6725
       1.0109022       6697.3109
       1.0111022       6698.9495
       1.0113023       6700.5881
       1.0115023       6702.2268
       1.0117023       6703.8655
       1.0119024       6705.5044
       1.0121024       6707.1433
       1.0123025       6708.7823
       1.0125025       6710.4214
       1.0127025       6712.0605
       1.0129026       6713.6998
       1.0131026       6715.3391
       1.0133027       6716.9785
       1.0135027       6718.6180
       1.0137027       6720.2576
       1.0139028       6721.8972
       1.0141028       6723.5370
       1.0143029       6725.1768
       1.0145029       6726.8167
       1.0147029       6728.4566
       1.0149030       6730.0967
       1.0151030       6731.7368
       1.0153031       6733.3770
       1.0155031       6735.0173
       1.0157031       6736.6577
       1.0159032       6738.2982
       1.0161032       6739.9387
       1.0163033       6741.5793
       1.0165033       6743.2200
       1.0167033       6744.8608
       1.0169034       6746.5016
       1.0171034       6748.1426
       1.0173035       6749.7836
       1.0175035       6751.4247
       1.0177035       6753.0658
       1.0179036       6754.7071
       1.0181036       6756.3484
       1.0183037       6757.9899
       1.0185037       6759.6314
       1.0187037       6761.2729
       1.0189038       6762.9146
       1.0191038       6764.5563
       1.0193039       6766.1981
       1.0195039       6767.8400
       1.0197039       6769.4820
       1.0199040       6771.1241
       1.0201040       6772.7662
       1.0203041       6774.4084
       1.0205041       6776.0507
       1.0207041       6777.6931
       1.0209042       6779.3355
       1.0211042       6780.9781
       1.0213043       6782.6207
       1.0215043       6784.2634
       1.0217043       6785.9062
       1.0219044       6787.5490
       1.0221044       6789.1920
       1.0223045       6790.8350
       1.0225045       6792.4781
       1.0227045       6794.1212
       1.0229046       6795.7645
       1.0231046       6797.4078
       1.0233047       6799.0512
       1.0235047       6800.6947
       1.0237047       6802.3383
       1.0239048       6803.9820
       1.0241048       6805.6257
       1.0243049       6807.2695
       1.0245049       6808.9134
       1.0247049       6810.5574
       1.0249050       6812.2014
       1.0251050       6813.8455
       1.0253051       6815.4897
       1.0255051       6817.1340
       1.0257051       6818.7784
       1.0259052       6820.4229
       1.0261052       6822.0674
       1.0263053       6823.7120
       1.0265053       6825.3567
       1.0267053       6827.0014
       1.0269054       6828.6463
       1.0271054       6830.2912
       1.0273055       6831.9362
       1.0275055       6833.5813
       1.0277055       6835.2265
       1.0279056       6836.8717
       1.0281056       6838.5170
       1.0283057       6840.1624
       1.0285057       6841.8079
       1.0287057       6843.4535
       1.0289058       6845.0991
       1.0291058       6846.7448
       1.0293059       6848.3906
       1.0295059       6850.0365
       1.0297059       6851.6824
       1.0299060       6853.3285
       1.0301060       6854.9746
       1.0303061       6856.6208
       1.0305061       6858.2670
       1.0307061       6859.9134
       1.0309062       6861.5598
       1.0311062       6863.2063
       1.0313063       6864.8529
       1.0315063       6866.4996
       1.0317063       6868.1463
       1.0319064       6869.7932
       1.0321064       6871.4401
       1.0323065       6873.0870
       1.0325065       6874.7341
       1.0327065       6876.3812
       1.0329066       6878.0285
       1.0331066       6879.6758
       1.0333067       6881.3231
       1.0335067       6882.9706
       1.0337067       6884.6181
       1.0339068       6886.2657
       1.0341068       6887.9134
       1.0343069       6889.5612
       1.0345069       6891.2090
       1.0347069       6892.8570
       1.0349070       6894.5050
       1.0351070       6896.1531
       1.0353071       6897.8012
       1.0355071       6899.4495
       1.0357071       6901.0978
       1.0359072       6902.7462
       1.0361072       6904.3947
       1.0363073       6906.0432
       1.0365073       6907.6919
       1.0367073       6909.3406
       1.0369074       6910.9894
       1.0371074       6912.6382
       1.0373075       6914.2872
       1.0375075       6915.9362
       1.0377075       6917.5853
       1.0379076       6919.2345
       1.0381076       6920.8838
       1.0383077       6922.5331
       1.0385077       6924.1825
       1.0387077       6925.8320
       1.0389078       6927.4816
       1.0391078       6929.1313
       1.0393079       6930.7810
       1.0395079       6932.4308
       1.0397079       6934.0807
       1.0399080       6935.7307
       1.0401080       6937.3807
       1.0403081       6939.0309
       1.0405081       6940.6811
       1.0407081       6942.3314
       1.0409082       6943.9817
       1.0411082       6945.6322
       1.0413083       6947.2827
       1.0415083       6948.9333
       1.0417083       6950.5839
       1.0419084       6952.2347
       1.0421084       6953.8855
       1.0423085       6955.5364
       1.0425085       6957.1874
       1.0427085       6958.8385
       1.0429086       6960.4896
       1.0431086       6962.1409
       1.0433087       6963.7922
       1.0435087       6965.4435
       1.0437087       6967.0950
       1.0439088       6968.7465
       1.0441088       6970.3981
       1.0443089       6972.0498
       1.0445089       6973.7016
       1.0447089       6975.3534
       1.0449090       6977.0054
       1.0451090       6978.6574
       1.0453091       6980.3094
       1.0455091       6981.9616
       1.0457091       6983.6138
       1.0459092       6985.2661
       1.0461092       6986.9185
       1.0463093       6988.5710
       1.0465093       6990.2235
       1.0467093       6991.8762
       1.0469094       6993.5289
       1.0471094       6995.1816
       1.0473095       6996.8345
       1.0475095       6998.4874
       1.0477095       7000.1405
       1.0479096       7001.7935
       1.0481096       7003.4467
       1.0483097       7005.1000
       1.0485097       7006.7533
       1.0487097       7008.4067
       1.0489098       7010.0602
       1.0491098       7011.7137
       1.0493099       7013.3673
       1.0495099       7015.0211
       1.0497099       7016.6748
       1.0499100       7018.3287
       1.0501100       7019.9827
       1.0503101       7021.6367
       1.0505101       7023.2908
       1.0507101       7024.9450
       1.0509102       7026.5992
       1.0511102       7028.2535
       1.0513103       7029.9079
       1.0515103       7031.5624
       1.0517103       7033.2170
       1.0519104       7034.8716
       1.0521104       7036.5264
       1.0523105       7038.1811
       1.0525105       7039.8360
       1.0527105       7041.4910
       1.0529106       7043.1460
       1.0531106       7044.8011
       1.0533107       7046.4563
       1.0535107       7048.1115
       1.0537107       7049.7669
       1.0539108       7051.4223
       1.0541108       7053.0778
       1.0543109       7054.7334
       1.0545109       7056.3890
       1.0547109       7058.0447
       1.0549110       7059.7005
       1.0551110       7061.3564
       1.0553111       7063.0123
       1.0555111       7064.6684
       1.0557111       7066.3245
       1.0559112       7067.9807
       1.0561112       7069.6369
       1.0563113       7071.2933
       1.0565113       7072.9497
       1.0567113       7074.6062
       1.0569114       7076.2627
       1.0571114       7077.9194
       1.0573115       7079.5761
       1.0575115       7081.2329
       1.0577115       7082.8898
       1.0579116       7084.5468
       1.0581116       7086.2038
       1.0583117       7087.8609
       1.0585117       7089.5181
       1.0587117       7091.1753
       1.0589118       7092.8327
       1.0591118       7094.4901
       1.0593119       7096.1476
       1.0595119       7097.8052
       1.0597119       7099.4628
       1.0599120       7101.1205
       1.0601120       7102.7783
       1.0603121       7104.4362
       1.0605121       7106.0942
       1.0607121       7107.7522
       1.0609122       7109.4103
       1.0611122       7111.0685
       1.0613123       7112.7267
       1.0615123       7114.3851
       1.0617123       7116.0435
       1.0619124       7117.7020
       1.0621124       7119.3605
       1.0623125       7121.0192
       1.0625125       7122.6779
       1.0627125       7124.3367
       1.0629126       7125.9956
       1.0631126       7127.6545
       1.0633127       7129.3135
       1.0635127       7130.9726
       1.0637127       7132.6318
       1.0639128       7134.2911
       1.0641128       7135.9504
       1.0643129       7137.6098
       1.0645129       7139.2693
       1.0647129       7140.9288
       1.0649130       7142.5885
       1.0651130       7144.2482
       1.0653131       7145.9080
       1.0655131       7147.5678
       1.0657131       7149.2278
       1.0659132       7150.8878
       1.0661132       7152.5479
       1.0663133       7154.2081
       1.0665133       7155.8683
       1.0667133       7157.5286
       1.0669134       7159.1890
       1.0671134       7160.8495
       1.0673135       7162.5101
       1.0675135       7164.1707
       1.0677135       7165.8314
       1.0679136       7167.4922
       1.0681136       7169.1530
       1.0683137       7170.8140
       1.0685137       7172.4750
       1.0687137       7174.1361
       1.0689138       7175.7972
       1.0691138       7177.4585
       1.0693139       7179.1198
       1.0695139       7180.7812
       1.0697139       7182.4426
       1.0699140       7184.1042
       1.0701140       7185.7658
       1.0703141       7187.4275
       1.0705141       7189.0892
       1.0707141       7190.7511
       1.0709142       7192.4130
       1.0711142       7194.0750
       1.0713143       7195.7371
       1.0715143       7197.3992
       1.0717143       7199.0614
       1.0719144       7200.7237
       1.0721144       7202.3861
       1.0723145       7204.0486
       1.0725145       7205.7111
       1.0727145       7207.3737
       1.0729146       7209.0364
       1.0731146       7210.6991
       1.0733147       7212.3619
       1.0735147       7214.0248
       1.0737147       7215.6878
       1.0739148       7217.3509
       1.0741148       7219.0140
       1.0743149       7220.6772
       1.0745149       7222.3405
       1.0747149       7224.0039
       1.0749150       7225.6673
       1.0751150       7227.3308
       1.0753151       7228.9944
       1.0755151       7230.6580
       1.0757151       7232.3218
       1.0759152       7233.9856
       1.0761152       7235.6495
       1.0763153       7237.3134
       1.0765153       7238.9775
       1.0767153       7240.6416
       1.0769154       7242.3058
       1.0771154       7243.9701
       1.0773155       7245.6344
       1.0775155       7247.2988
       1.0777155       7248.9633
       1.0779156       7250.6279
       1.0781156       7252.2925
       1.0783157       7253.9572
       1.0785157       7255.6220
       1.0787157       7257.2869
       1.0789158       7258.9518
       1.0791158       7260.6168
       1.0793159       7262.2819
       1.0795159       7263.9471
       1.0797159       7265.6123
       1.0799160       7267.2777
       1.0801160       7268.9431
       1.0803161       7270.6085
       1.0805161       7272.2741
       1.0807161       7273.9397
       1.0809162       7275.6054
       1.0811162       7277.2712
       1.0813163       7278.9370
       1.0815163       7280.6029
       1.0817163       7282.2689
       1.0819164       7283.9350
       1.0821164       7285.6011
       1.0823165       7287.2673
       1.0825165       7288.9336
       1.0827165       7290.6000
       1.0829166       7292.2665
       1.0831166       7293.9330
       1.0833167       7295.5996
       1.0835167       7297.2662
       1.0837167       7298.9330
       1.0839168       7300.5998
       1.0841168       7302.2667
       1.0843169       7303.9337
       1.0845169       7305.6007
       1.0847169       7307.2678
       1.0849170       7308.9350
       1.0851170       7310.6023
       1.0853171       7312.2696
       1.0855171       7313.9371
       1.0857171       7315.6045
       1.0859172       7317.2721
       1.0861172       7318.9398
       1.0863173       7320.6075
       1.0865173       7322.2753
       1.0867173       7323.9431
       1.0869174       7325.6111
       1.0871174       7327.2791
       1.0873175       7328.9472
       1.0875175       7330.6153
       1.0877175       7332.2836
       1.0879176       7333.9519
       1.0881176       7335.6203
       1.0883177       7337.2887
       1.0885177       7338.9573
       1.0887177       7340.6259
       1.0889178       7342.2946
       1.0891178       7343.9633
       1.0893179       7345.6322
       1.0895179       7347.3011
       1.0897179       7348.9701
       1.0899180       7350.6391
       1.0901180       7352.3083
       1.0903181       7353.9775
       1.0905181       7355.6468
       1.0907181       7357.3161
       1.0909182       7358.9855
       1.0911182       7360.6551
       1.0913183       7362.3246
       1.0915183       7363.9943
       1.0917183       7365.6640
       1.0919184       7367.3338
       1.0921184       7369.0037
       1.0923185       7370.6736
       1.0925185       7372.3437
       1.0927185       7374.0138
       1.0929186       7375.6839
       1.0931186       7377.3542
       1.0933187       7379.0245
       1.0935187       7380.6949
       1.0937187       7382.3654
       1.0939188       7384.0359
       1.0941188       7385.7066
       1.0943189       7387.3772
       1.0945189       7389.0480
       1.0947189       7390.7189
       1.0949190       7392.3898
       1.0951190       7394.0608
       1.0953191       7395.7318
       1.0955191       7397.4030
       1.0957191       7399.0742
       1.0959192       7400.7455
       1.0961192       7402.4168
       1.0963193       7404.0883
       1.0965193       7405.7598
       1.0967193       7407.4313
       1.0969194       7409.1030
       1.0971194       7410.7747
       1.0973195       7412.4465
       1.0975195       7414.1184
       1.0977195       7415.7904
       1.0979196       7417.4624
       1.0981196       7419.1345
       1.0983197       7420.8067
       1.0985197       7422.4789
       1.0987197       7424.1512
       1.0989198       7425.8236
       1.0991198       7427.4961
       1.0993199       7429.1686
       1.0995199       7430.8412
       1.0997199       7432.5139
       1.0999200       7434.1867
       1.1001200       7435.8595
       1.1003201       7437.5324
       1.1005201       7439.2054
       1.1007201       7440.8785
       1.1009202       7442.5516
       1.1011202       7444.2248
       1.1013203       7445.8981
       1.1015203       7447.5714
       1.1017203       7449.2449
       1.1019204       7450.9184
       1.1021204       7452.5919
       1.1023205       7454.2656
       1.1025205       7455.9393
       1.1027205       7457.6131
       1.1029206       7459.2870
       1.1031206       7460.9609
       1.1033207       7462.6349
       1.1035207       7464.3090
       1.1037207       7465.9832
       1.1039208       7467.6574
       1.1041208       7469.3317
       1.1043209       7471.0061
       1.1045209       7472.6805
       1.1047209       7474.3551
       1.1049210       7476.0297
       1.1051210       7477.7043
       1.1053211       7479.3791
       1.1055211       7481.0539
       1.1057211       7482.7288
       1.1059212       7484.4038
       1.1061212       7486.0788
       1.1063213       7487.7539
       1.1065213       7489.4291
       1.1067213       7491.1044
       1.1069214       7492.7797
       1.1071214       7494.4551
       1.1073215       7496.1306
       1.1075215       7497.8061
       1.1077215       7499.4818
       1.1079216       7501.1575
       1.1081216       7502.8332
       1.1083217       7504.5091
       1.1085217       7506.1850
       1.1087217       7507.8610
       1.1089218       7509.5370
       1.1091218       7511.2132
       1.1093219       7512.8894
       1.1095219       7514.5657
       1.1097219       7516.2420
       1.1099220       7517.9185
       1.1101220       7519.5950
       1.1103221       7521.2715
       1.1105221       7522.9482
       1.1107221       7524.6249
       1.1109222       7526.3017
       1.1111222       7527.9786
       1.1113223       7529.6555
       1.1115223       7531.3325
       1.1117223       7533.0096
       1.1119224       7534.6868
       1.1121224       7536.3640
       1.1123225       7538.0413
       1.1125225       7539.7187
       1.1127225       7541.3961
       1.1129226       7543.0736
       1.1131226       7544.7512
       1.1133227       7546.4289
       1.1135227       7548.1066
       1.1137227       7549.7845
       1.1139228       7551.4623
       1.1141228       7553.1403
       1.1143229       7554.8183
       1.1145229       7556.4964
       1.1147229       7558.1746
       1.1149230       7559.8529
       1.1151230       7561.5312
       1.1153231       7563.2096
       1.1155231       7564.8880
       1.1157231       7566.5666
       1.1159232       7568.2452
       1.1161232       7569.9239
       1.1163233       7571.6026
       1.1165233       7573.2815
       1.1167233       7574.9604
       1.1169234       7576.6393
       1.1171234       7578.3184
       1.1173235       7579.9975
       1.1175235       7581.6767
       1.1177235       7583.3560
       1.1179236       7585.0353
       1.1181236       7586.7147
       1.1183237       7588.3942
       1.1185237       7590.0737
       1.1187237       7591.7534
       1.1189238       7593.4331
       1.1191238       7595.1128
       1.1193239       7596.7927
       1.1195239       7598.4726
       1.1197239       7600.1526
       1.1199240       7601.8326
       1.1201240       7603.5128
       1.1203241       7605.1930
       1.1205241       7606.8732
       1.1207241       7608.5536
       1.1209242       7610.2340
       1.1211242       7611.9145
       1.1213243       7613.5951
       1.1215243       7615.2757
       1.1217243       7616.9564
       1.1219244       7618.6372
       1.1221244       7620.3181
       1.1223245       7621.9990
       1.1225245       7623.6800
       1.1227245       7625.3610
       1.1229246       7627.0422
       1.1231246       7628.7234
       1.1233247       7630.4047
       1.1235247       7632.0860
       1.1237247       7633.7675
       1.1239248       7635.4490
       1.1241248       7637.1305
       1.1243249       7638.8122
       1.1245249       7640.4939
       1.1247249       7642.1757
       1.1249250       7643.8576
       1.1251250       7645.5395
       1.1253251       7647.2215
       1.1255251       7648.9036
       1.1257251       7650.5857
       1.1259252       7652.2679
       1.1261252       7653.9502
       1.1263253       7655.6326
       1.1265253       7657.3150
       1.1267253       7658.9975
       1.1269254       7660.6801
       1.1271254       7662.3628
       1.1273255       7664.0455
       1.1275255       7665.7283
       1.1277255       7667.4111
       1.1279256       7669.0941
       1.1281256       7670.7771
       1.1283257       7672.4602
       1.1285257       7674.1433
       1.1287257       7675.8265
       1.1289258       7677.5098
       1.1291258       7679.1932
       1.1293259       7680.8767
       1.1295259       7682.5602
       1.1297259       7684.2437
       1.1299260       7685.9274
       1.1301260       7687.6111
       1.1303261       7689.2949
